frase,arquivo,superclasse,risco,trigger_score
"Alguns pacientes podem apresentar as manifestações de IC de forma abrupta, seja referente a novos sintomas, seja referente a exarcebação da síndrome clínica existente.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"em sua maioria, apresentam sintomas de congestão pulmonar ou sistêmica, mas podem apresentar sinais associados a baixo débito cardíaco como hipoperfusão, hipotensão e choque.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"CLASSIFICAÇÃO DA INSUFICIÊNCIA CARDÍACA Os pacientes com IC são classificados de acordo com a classificação da New York Heart Association (NYHA), a qual gradua a doença em 4 níveis (Tabela 2).",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"Atividades de intensidades inferiores causam dispneia, cansaço, palpitações.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
"entretanto, deve ser individualizada considerando as especificidades de cada paciente, idealmente com apoio de profissional especializado, como educador físico.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
"Uma estratégia aplicável a boa parcela dos 21 pacientes com IC é um programa de treino aeróbico progressivo, até um alvo de 25 a 60 min/dia, pelo menos 3 vezes por semana, podendo ser realizadas atividades como caminhadas e corridas leves em esteira ou ao ar livre e bicicleta ergométrica, de acordo com preferências do pacientes e perfil de comorbidades coexistentes, em especial do sistema osteoarticular (BELLI, 2016;",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"Sinais de alerta para a interrupção da atividade incluem o surgimento de angina, tonturas ou piora no padrão da dispneia, devendo o paciente ser orientado sobre a possibilidade de surgimento desses sintomas e sobre a necessidade de informar ao profissional de saúde.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
Restrição hidrossalina Indica-se que pacientes com IC com sinais e sintomas de congestão e em classe funcional avançada (III-IV) façam restrição hídrica.,diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
Essa medida tem por objetivo reduzir sintomas relacionadas à congestão.,diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"Redução de peso A perda de peso deve ser orientada em paciente com IC e IMC maior que 35 kg/m², seguindo as recomendações gerais para manejo da obesidade, que visam a prevenção de doenças cardiovasculares e melhora de sintomas como dispneia e intolerância ao exercício físico.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,2
"Inibidores da enzima conversora de angiotensina (IECA) São indicados para tratamento de pacientes com IC, excluídos casos de não tolerância, contraindicação e em gestantes (por risco de malformações fetais).",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,2
"Os efeitos adversos importantes são tosse, hipotensão, insuficiência renal, hipercalemia e angiodema.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"A disfunção renal induzida por esse medicamento é um possível indicador de doença renovascular subjacente, e a monitorização periódica da função renal e de eletrólitos é indicada, em especial em pacientes com predisposição.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
Betabloqueadores São indicados para pacientes com IC e podem ser iniciados em associação a IECA.,diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
"Os betabloqueadores indicados são succinato de metoprolol, bisoprolol ou carvedilol, sem evidência de superioridade entre eles.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"Níveis pressóricos e frequência cardíaca baixos, desde de que assintomáticos, são tolerados e não devem ser motivo para redução de dose ou suspensão do uso de betabloqueadores.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
"Não há certeza do benefício de outros betabloqueadores, como propranolol e atenolol, uma vez que esses não foram adequadamente avaliados em pacientes com IC e, portanto, seu uso não é preconizado neste Protocolo.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"24 Antagonistas do receptor da angiotensina II (ARA II) Devem ser utilizados em pacientes com IC e intolerância ou contraindicação aos IECA, em especial naqueles que desenvolvem tosse com o uso de IECA.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,2
Antagonistas da aldosterona São indicados para pacientes com insuficiência cardíaca com fração reduzida e que permanecem sintomáticos (classe II-IV da NYHA) apesar de tratamento com IECA/ARA II e betabloqueador nas maiores doses toleradas.,diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,4
"No Brasil, o único antagonista da aldosterona disponível é a espironolactona, que pode causar como efeitos adversos dor mamária e ginecomastia em homens (Anexo).",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"Hidralazina e nitrato Historicamente, a associação de hidralazina e nitrato foi a primeira estratégia de tratamento vasodilatador com benefícios clínicos prováveis em pacientes com IC, tendo sido amplamente 25 utilizada na década de 1980.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
"Adicionalmente, essa associação medicamentosa pode ser utilizada em pacientes que persistem em classe funcional III e IV da NYHA, apesar de tratamento otimizado (uso de IECA/ARA II, betabloqueadores e antagonistas da aldosterona).",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,4
"Na população não negra, as evidências de benefício são mais frágeis e seu uso também pode ser considerado em pacientes muito sintomáticos (classe III e IV), em uso de IECA/ARA II e betabloqueadores, particularmente naqueles com cardiopatia de origem hipertensiva, com níveis pressóricos não otimizados.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,2
"Digoxina O benefício clínico do uso da digoxina se restringe a pacientes que permanecem sintomáticos apesar do tratamento com IECA/ARA II, betabloqueadores e antagonistas da aldosterona.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,3
"A digoxina possui uma estreita janela terapêutica, incluindo efeitos tóxicos como arritmias, redução da condução atrioventricular, bradicardia sinusal, náuseas, vômitos, diarreia e distúrbios visuais.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,0
"Doses baixas (0,125 pg/mL em dias alternados) são preferíveis, podendo-se aumentar com cautela as doses caso persistam os sintomas.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
"nesses casos, é boa prática iniciar com doses baixas e ajustar de acordo com sintomatologia e dosagem sérica, para assegurar eficácia e segurança.",diretriz_sus_insuficiencia_cardiaca_filtrado.txt,HYP,alto,1
"DESTAQUES ECG 10 5.1 TROPONINA: É o marcador mais sensível e específico para a detecção de necrose miocárdica, constituindo-se na primeira escolha para diagnóstico definitivo de necrose miocárdica.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
Eleva-se após 6 a 12 horas do início dos sintomas.,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
"Quando dosada a troponina, a dosagem de outros marcadores enzimáticos torna-se desnecessária.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
Deve ser dosada na admissão e após 9-12 h do início dos sintomas.,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
A CK-MB deve ser dosada na admissão e após 6 a 9 h do início dos sintomas.,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
"Se a suspeita de IAM for alta e os primeiros exames confirmaram o diagnóstico, colher nova amostra após 12h do início dos sintomas.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,2
Os MNM devem ser dosados à admissão nos pacientes com suspeita de SCA e repetidos com 9 a 12 horas do início dos sintomas nos casos de alta suspeita clínica As troponinas (T e I) são os marcadores bioquímicos de escolha para diagnóstico definitivo de necrose miocárdica.,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
"11 DIAGNÓSTICO DE SÍNDROME CORONARIANA AGUDA Anamnese Dor típica Qualidade Desconforto difuso, constritiva ou em peso Localização Retroesternal Irradiação Ombro, braço E, braço D, pescoço ou mandíbula Não alterada por Posição, movimento, palpação Início Geralmente em repouso Sinais e sintomas associados Sudorese, náuseas, vômitos ou dispnéia Sintomas atípicos Mal estar, indigestão, dor epigástrica e sudorese, principalmente em idosos e em portadores de diabete melito (DM).",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
"ECG IAMCSST Supradesnivelamento ST em 2 ou mais derivações consecutivas (>1mm nas derivações periféricas ou >2mm nas precordiais) ou BCRE novo ou presumivelmente novo SCASSST Incaracterístico Infradesnivelamento ≥ 0,5 mm em duas ou mais derivações consecutivas Inversão T ≥ 2 mm em derivações sem onda Q MNM (marcadores de necrose miocárdica) Troponina Na admissão VN = acima do percentil 99 do kit utilizado Após 9-12h da dor ou CK-MB Na admissão VN = acima do percentil 99 do kit utilizado Após 6 – 9h da dor Após 12h da dor 12 Sintomas sugestivos de SCA Realizar ECG em até 10 min Supra de ST ou BRE novo SIM NÃO - Infra de ST - Inversão de onda T - Dor recorrente - Instabilidade hemodinâmica - Alto risco (escores) - MNM positivos SIM - Observar por 9 a 12 h;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,3
"NÃO - Dor recorrente - ECG seriado com alterações dinâmicas - MNM seguintes positivos Diagnósticos prováveis: - IAM SSST - AI (alto risco) SIM Diagnósticos prováveis: - AI (baixo/intermediário risco) - Dor torácica não isquêmica NÃO Fluxograma: Diagnóstico de SCA Diagnóstico provável: IAMCSSST Avaliação médica imediata 13 CLASSIFICAÇÃO DE RISCO À ADMISSÃO Independente da estratégia de classificação de risco adotada pelo gestor ou pela instituição hospitalar deve-se reconhecer que a dor torácica é um sintoma comum, sendo necessária a diferenciação daquela de origem coronariana das demais.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,3
"EXAMES DE ADMISSÃO  Glicemia, Ureia, Creatinina  Sódio, Potássio, Magnésio  Hemograma completo  Tempo de Ativação da Protrombina (INR ou RNI) e PTT  Troponina (T ou I) ou CK-MB Massa (CK-MB e total - apenas na ausência de marcadores mais específicos)  Colesterol Total e frações e Triglicerídeos (colher nas primeiras 24h de internação, com jejum de 10 a 12 horas)  RX de Tórax: Não deve atrasar a reperfusão, exceto quando houver suspeita de Dissecção Aórtica Critérios clínicos sugestivos de SCA que exigem a avaliação imediata do paciente, com realização de ECG até 10 minutos após o atendimento inicial: - dor ou desconforto torácico significativo, de início recente, durando mais que 15 minutos;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
"- localização em qualquer local do tórax, possivelmente incluindo pescoço, braços, dorso e abdome superior.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
"Fatores que indicam possível maior gravidade e favorecem o atendimento rápido: - sintomas associados com sudorese, náuseas, vômitos ou perda transitória da consciência;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
- semelhança com episódio conhecido de angina ou ataque cardíaco prévio;,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
"A maior parte das mortes por IAM acontece fora do ambiente hospitalar, geralmente desassistidas pelos médicos, e entre aqueles que chegam ao hospital, apenas cerca de 20% destes pacientes chegam ao setor de emergência com até duas horas após o início dos sintomas.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,2
"A abordagem do paciente com suspeita de síndrome coronária aguda em ambiente extra-hospitalar deve, idealmente, ser feita por profissional de saúde, com realização de uma história clínica direcionada, investigando as características dos sintomas atuais.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
c) Fornecer maior informação à população quanto aos sintomas de IAM e a importância de uma busca rápida por auxílio médico;,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
FIBRINÓLISE PRÉ HOSPITALAR O retardo pré-hospitalar — intervalo entre o início dos sintomas isquêmicos e a chegada ao hospital — é um dos determinantes do tamanho do infarto e da mortalidade pré e intra-hospitalar.,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
"Se estável hemodinamicamente, sem arritmias e sem recorrência da dor torácica por 12 a 24h, liberar para levantar do leito;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
" Oxigênio suplementar – apenas em paciente congestão pulmonar, dispnéia, cianose ou SatO2 < 90%;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
" Morfina – se não houver alívio da dor com nitratos, usar morfina 2 a 4 mg a cada 5 a 15 minutos, se necessário, para redução da ansiedade e atividade autonômica, diminuindo a demanda metabólica do miocárdio;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
"Repetir até três vezes, cada 5 min, se houver persistência da dor torácica;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
" Via endovenosa por até 48h e após por via oral, em especial naqueles com hipertensão arterial, ou congestão pulmonar;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
" Contraindicações: bradicardia (FC < 50bpm), PAS < 90 mmHg, IAM de VD, uso de inibidor da fosfodiesterase (sildenafil nas últimas 24h, tadalafil nas últimas 48h e vardenafil - não há tempo definido);",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
" Efeitos colaterais: Cefaléia, tonteira, vertigem, rubor facial, hipotensão, hipotensão ortostática, taquicardia reflexa.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
" Efeitos colaterais mais comuns: aumento da freqüência de eventos hemorrágicos (principalmente gastrintestinais), broncoespasmo, angioedema, anafilaxia, trombocitopenia;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
" Para paciente com SCA e sangramento gastrintestinal prévio, em uso isolado de AAS ou combinado com o clopidogrel, deve ser prescrito inibidores da bomba de prótons;",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
" Efeitos colaterais mais comuns: aumento da freqüência de eventos hemorrágicos, reações anafilactóides, angioedema, hipersensibilidade, síndrome de Stevens Johnson, neutropenia.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
"2.5 Inibidores da Glicoproteína IIB/IIIA (iGP) O uso dos iGP (abciximab e tirofiban) em adição à terapia antiagregante dupla (clopidogrel em associação ao ácido acetilsalicílico) ainda é controverso, pelo aumento do risco de sangramento e redução do benefício a ser obtido.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
